Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2021,9,12,0,0,0,0,28.8,30.9,27.7,7.4,27.4
Tuas South,2021,9,13,6.6,4.6,6,6.4,27.2,28.5,25.2,10,31.3
Tuas South,2021,9,14,0.2,0.2,0.2,0.2,28.4,30.3,27,6.1,16.5
Tuas South,2021,9,15,0,0,0,0,29.1,32.3,26.9,7.7,21.7
Tuas South,2021,9,16,5.6,5.6,5.6,5.6,28.9,32.2,26.4,7.9,24.4
Tuas South,2021,9,17,0,0,0,0,29.3,33.1,26.6,8,25.2
Tuas South,2021,9,18,0,0,0,0,29.1,32,27.2,7.5,21.7
Tuas South,2021,9,19,20.2,7.6,11.2,15.2,27,28.9,24.7,6.8,32.8
Tuas South,2021,9,20,0.2,0.2,0.2,0.2,28.4,31.3,25.1,8.7,19.8
Tuas South,2021,9,21,16.8,15,16.6,16.8,28.4,30.9,25.5,7.4,47.2
Tuas South,2021,9,22,19,14.4,15.6,17.6,28.4,31.7,24.6,6.7,40
Tuas South,2021,9,23,10,7.6,8.8,9.8,28.3,30.9,25.3,8.3,47.2
Tuas South,2021,9,24,0,0,0,0,29.1,31.2,27.5,6.9,19.8
Tuas South,2021,9,25,0,0,0,0,28.8,31.3,27,7.9,41.1
Tuas South,2021,9,26,11.4,5.8,5.8,5.8,28.2,32.9,25.5,8.4,35.2
Tuas South,2021,9,27,2,1,1.2,1.2,27.4,30.2,25.3,9.3,24.4
Tuas South,2021,9,28,2.8,2.4,2.8,2.8,27.4,30.4,25.6,8.8,21.3
Tuas South,2021,9,29,0.2,0.2,0.2,0.2,28.5,30.5,26.3,8.5,24.8
Tuas South,2021,9,30,3.4,0.6,1,1.6,27.4,29.3,26.3,9.5,41.1
Tuas South,2021,10,1,37.2,16.8,23,25,27.4,30.7,24,9.3,50.7
Tuas South,2021,10,2,1,0.6,3.8,4.2,27,29,24.3,9,47.6
Tuas South,2021,10,3,0,0,0,0,28.3,31.2,25.8,7.7,20.6
Tuas South,2021,10,4,0,0,0,0,29.1,32.2,26.4,7.3,16.9
Tuas South,2021,10,5,8,7.4,7.8,8,28,29.3,22.6,11.7,75.6
Tuas South,2021,10,6,0,0,0,0,29.7,32.4,27.8,10.7,29.1
Tuas South,2021,10,7,0,0,0,0,29.4,31.7,27.2,12,33.5
Tuas South,2021,10,8,0,0,0,0,29.8,33.1,27.5,6.3,22
Tuas South,2021,10,9,0,0,0,0,29.9,32.6,28.3,6.6,24.1
Tuas South,2021,10,10,0,0,0,0,28.4,30.9,26.6,7.3,47.2
Tuas South,2021,10,11,0,0,0,0,30,32.9,27.5,8.1,29.1
Tuas South,2021,10,12,0,0,0,0,30.1,32.1,28.8,6,19.4
Tuas South,2021,10,13,0,0,0,0,29.7,32.2,28.1,6.3,33.2
Tuas South,2021,10,14,0,0,0,0,29.9,32.6,28.2,7,22.4
Tuas South,2021,10,15,0.6,0.6,0.6,0.6,29.6,33.2,25.6,6.6,30.9
Tuas South,2021,10,16,0,0,0,0,30.1,32.6,28.7,6.5,22.6
Tuas South,2021,10,17,3.6,2.6,2.6,2.6,27.7,29.8,26,7.4,28.2
Tuas South,2021,10,18,0.4,0.4,0.4,0.4,27.8,30.4,26,7.4,21.7
Tuas South,2021,10,19,0.2,0.2,0.2,0.2,29,32.6,27,6.4,20.6
Tuas South,2021,10,20,26,13.2,17.8,21,26.9,30.3,24.8,7.6,30.9
Tuas South,2021,10,21,0,0,0,0,27.6,30.8,25.3,10,30.6
Tuas South,2021,10,22,0,0,0,0,28,30.3,26.4,8,35.6
Tuas South,2021,10,23,0.8,0.8,0.8,0.8,28,30.9,26.1,6.8,18.3
Tuas South,2021,10,24,0,0,0,0,28,30.2,26.3,7.9,24.8
Tuas South,2021,10,25,0,0,0,0,28.2,30.1,26.3,10.2,46.5
Tuas South,2021,10,26,0,0,0,0,29.2,31.8,26.4,8.1,22.6
Tuas South,2021,10,27,9.8,-,-,-,29,32,25.3,10.9,55
Tuas South,2021,10,28,40.4,-,-,-,27.7,29.5,23.8,6.9,39.6
Tuas South,2021,10,29,0,-,-,-,29.2,32.7,26.8,6.8,23.3
Tuas South,2021,10,30,2.6,-,-,-,28.7,32,27.2,7,20.6
Tuas South,2021,10,31,2,-,-,-,27.9,31.4,25.8,8.9,33.5
Tuas South,2021,11,1,18.4,16.2,16.6,16.8,26.6,29.9,24,8.2,35
Tuas South,2021,11,2,26.8,10.8,16.4,24.2,26.4,30.5,24.1,8.6,29.1
Tuas South,2021,11,3,0.8,0.4,0.6,0.6,27.3,30.7,25,8.5,21.3
Tuas South,2021,11,4,10.8,5.6,7,8,27.4,30.6,24.8,8.9,38.9
Tuas South,2021,11,5,1,0.2,0.4,0.8,27.2,30.6,25.2,8.8,26.7
Tuas South,2021,11,6,0,0,0,0,28.5,31.4,25.6,7.9,18.7
Tuas South,2021,11,7,0.2,0.2,0.2,0.2,28.4,30.1,27,8.5,32
Tuas South,2021,11,8,0,0,0,0,27.9,29.4,26.2,7.5,18.7
Tuas South,2021,11,9,3,1,1.4,2.2,27.8,32.1,25.3,9,31.3
Tuas South,2021,11,10,7.2,2,3.6,4.8,26.5,28.9,24.6,12.1,46.1
Tuas South,2021,11,11,2.6,1.6,1.6,1.8,28,30.3,25.3,16.4,36.3
Tuas South,2021,11,12,7.6,6.8,7.2,7.6,27.6,30.2,24.2,13.8,53.3
Tuas South,2021,11,13,23.8,17.4,21,21.8,26.8,28.7,23.3,7,55.4
Tuas South,2021,11,14,5.2,5.2,5.2,5.2,28.7,31.9,24.5,7.5,26.3
Tuas South,2021,11,15,0,0,0,0,28.1,29.9,27,6.6,31.3
Tuas South,2021,11,16,0,0,0,0,29.2,33.2,26.2,5.8,18.7
Tuas South,2021,11,17,0,0,0,0,28.5,31.4,27.1,8.3,30.6
Tuas South,2021,11,18,25.2,11.8,17.4,23.2,27.2,29,24.3,9,41.5
Tuas South,2021,11,19,0,0,0,0,28.5,30.8,26.4,9.9,29.8
Tuas South,2021,11,20,7,4.6,4.6,5.2,27.1,28.7,24.4,8.3,47.6
Tuas South,2021,11,21,0,0,0,0,28.5,32.1,26.2,7.7,23.7
Tuas South,2021,11,22,3.2,1.6,2.8,3.2,28.3,31.3,25.2,9.5,34.3
Tuas South,2021,11,23,0.8,0.4,0.6,0.8,27.4,30.1,25.7,7.4,33.9
Tuas South,2021,11,24,3.2,0.8,1.4,2.2,26.3,27.1,25.6,6.6,18.3
Tuas South,2021,11,25,0,0,0,0,28.1,31.1,25.1,7.5,20.2
Tuas South,2021,11,26,0,0,0,0,28.1,31.1,25.4,10.9,38.2
Tuas South,2021,11,27,0,0,0,0,28.1,31.6,25.9,10.2,28.2
Tuas South,2021,11,28,0,0,0,0,28.3,30.6,26.6,10.1,27
Tuas South,2021,11,29,0.2,0.2,0.2,0.2,29,32,25.8,11.6,36.7
Tuas South,2021,11,30,0,0,0,0,29.7,32.2,27.2,9.6,26.7
Tuas South,2021,12,1,0,0,0,0,30,33.2,27.3,6.9,22.6
Tuas South,2021,12,2,3.4,1.2,1.4,1.6,26.8,29.5,23.9,7.6,35.9
Tuas South,2021,12,3,0,0,0,0,27.4,30.5,25.2,9.7,38.9
Tuas South,2021,12,4,0,0,0,0,27.6,31.1,24.8,10.6,33.2
Tuas South,2021,12,5,0,0,0,0,27.9,31.3,26.2,10.9,28.9
Tuas South,2021,12,6,0,0,0,0,27.9,31.1,26,11,26.3
Tuas South,2021,12,7,0,0,0,0,28.5,32.8,26,12,32.8
Tuas South,2021,12,8,0,0,0,0,28.5,32.8,26,11.4,33.5
Tuas South,2021,12,9,32.8,26.4,32.2,32.8,27.8,32.8,24.9,9.3,29.4
Tuas South,2021,12,10,25.6,5.2,6.2,10.8,26.7,32.2,24.3,8.3,35.9
Tuas South,2021,12,11,52.4,16.4,28.2,42.6,26.2,30.4,23.8,7.1,25.9
Tuas South,2021,12,12,0,0,0,0,27,29.7,25.9,9.1,27
Tuas South,2021,12,13,0,-,-,-,27.4,30.8,25.6,10,32
Tuas South,2021,12,14,0.2,0.2,0.2,0.2,28.2,31.8,26.2,11.3,30.2
Tuas South,2021,12,15,0.4,0.4,0.4,0.4,28.2,31.4,25.8,10.8,29.4
Tuas South,2021,12,16,1.2,0.6,1.2,1.2,28.1,30.9,26.2,12.3,33.9
Tuas South,2021,12,17,17,5.6,7,8.2,27.4,30.2,24.6,14.4,50
Tuas South,2021,12,18,7.6,6.8,6.8,6.8,27.9,30.5,24.7,10.5,35
Tuas South,2021,12,19,18.8,12,15.2,17.6,27.5,30.1,24.2,12,35
Tuas South,2021,12,20,0,0,0,0,27.9,31.9,25.3,9.1,25.9
Tuas South,2021,12,21,0,0,0,0,28.6,31.7,25.8,6.5,20.6
Tuas South,2021,12,22,0.6,0.4,0.6,0.6,27.9,29.6,26.4,8.6,25.2
Tuas South,2021,12,23,0.4,0.2,0.2,0.2,27.2,29.3,25.2,6.3,26.3
Tuas South,2021,12,24,0,0,0,0,27.6,30.4,26.1,6.5,19.8
Tuas South,2021,12,25,8.4,7.6,8,8.4,27,32.5,23,6.4,35.2
Tuas South,2021,12,26,21.6,16.8,21.2,21.6,27.3,31.7,24,7.4,27
Tuas South,2021,12,27,1.6,-,-,-,28,32.5,25.8,9.7,37.8
Tuas South,2021,12,28,0,-,-,-,28.6,32.8,26,10.6,26.3
Tuas South,2021,12,29,0,-,-,-,27.7,31.3,25.8,8.4,28.5
Tuas South,2021,12,30,9,-,-,-,27,30.2,24.7,6.9,34.6
Tuas South,2021,12,31,12.6,-,-,-,25.6,26.5,24.4,5.4,20.2
Ang Mo Kio,2020,1,1,0,0,0,0,27.6,31.1,25.4,17.6,47.2
Ang Mo Kio,2020,1,2,0,0,0,0,27.4,30.3,25.4,17.3,44.3
Ang Mo Kio,2020,1,3,0.2,0.2,0.2,0.2,27.5,30.9,25.7,18.4,40
Ang Mo Kio,2020,1,4,1.4,0.8,0.8,0.8,27,29.8,25.3,18,47.9
Ang Mo Kio,2020,1,5,0,0,0,0,27.5,32,24.7,17.6,37.8
Ang Mo Kio,2020,1,6,19.4,15.6,17.6,18,26.3,31.3,23.8,14.8,45.7
Ang Mo Kio,2020,1,7,2.8,1,1.4,1.8,25.9,29.5,23.6,16.2,39.2
Ang Mo Kio,2020,1,8,0.5,0.5,0.5,0.5,27.4,31,25.1,18.7,43.2
Ang Mo Kio,2020,1,9,2.4,2.2,2.2,2.2,27.4,31.1,25.3,18.4,46.4
Ang Mo Kio,2020,1,10,0,0,0,0,27,30.2,25.2,16.2,37.1
Ang Mo Kio,2020,1,11,0,0,0,0,27.4,30.7,25.4,15.1,33.8
Ang Mo Kio,2020,1,12,2,1.2,1.8,1.8,27.4,32.6,24.9,15.8,31.7
Ang Mo Kio,2020,1,13,0,0,0,0,27.1,31.8,24.2,18,36.7
Ang Mo Kio,2020,1,14,0,0,0,0,27.2,31.5,24.7,18,39.6
Ang Mo Kio,2020,1,15,0,0,0,0,27.3,30.9,25.1,18,36.4
Ang Mo Kio,2020,1,16,0,0,0,0,27.6,31.1,25.9,17.6,39.2
Ang Mo Kio,2020,1,17,0,0,0,0,27.8,32.2,24.9,17.6,38.2
Ang Mo Kio,2020,1,18,0.2,0.2,0.2,0.2,27.6,32.2,25.2,18.4,37.8
Ang Mo Kio,2020,1,19,0,0,0,0,28.1,32.6,25.4,18.7,43.9
Ang Mo Kio,2020,1,20,0,0,0,0,27.9,32.1,26,19.1,40
Ang Mo Kio,2020,1,21,7.8,3.2,3.8,5.6,26,27.4,24.7,17.6,42.8
Ang Mo Kio,2020,1,22,0,0,0,0,27.9,31.7,25.3,19.8,48.2
Ang Mo Kio,2020,1,23,0,0,0,0,27.8,31.9,25.3,19.1,44.3
Ang Mo Kio,2020,1,24,0,0,0,0,27.6,31.8,24.9,18.7,40
Ang Mo Kio,2020,1,25,0,0,0,0,27.7,32.6,24.4,17.3,36.7
Ang Mo Kio,2020,1,26,0,0,0,0,28.1,33.7,25,16.9,36.7
Ang Mo Kio,2020,1,27,29.4,23.6,27.6,29.4,27.6,32.3,24.8,16.9,34.2
Ang Mo Kio,2020,1,28,0,0,0,0,28.4,32.7,25.6,18.4,35.6
Ang Mo Kio,2020,1,29,85.2,30,58.8,71.4,26,29.6,23.6,15.5,42.1
Ang Mo Kio,2020,1,30,0.2,0.2,0.2,0.2,27,31.7,23.6,15.8,38.2
Ang Mo Kio,2020,1,31,0,0,0,0,28,31.7,25.7,20.2,47.5
Ang Mo Kio,2020,2,1,0,0,0,0,27.9,31,25.8,20.5,46.8
Ang Mo Kio,2020,2,2,0,0,0,0,27.3,30.1,25.8,20.5,52.6
Ang Mo Kio,2020,2,3,0,0,0,0,27.5,31.8,24.8,19.1,40.3
Ang Mo Kio,2020,2,4,0,0,0,0,27.2,31.3,24.3,18.7,42.1
Ang Mo Kio,2020,2,5,0,0,0,0,27.5,32.8,24.6,19.1,43.6
Ang Mo Kio,2020,2,6,0,0,0,0,27.8,32.1,25.3,20.2,42.5
Ang Mo Kio,2020,2,7,0,0,0,0,27.5,31.1,25.3,20.5,45.7
Ang Mo Kio,2020,2,8,0,0,0,0,27.3,30.6,24.5,19.1,36
Ang Mo Kio,2020,2,9,16.8,8.6,9.6,12,26.2,29.9,23.4,15.5,36.7
Ang Mo Kio,2020,2,10,1.6,1.2,1.2,1.2,26.8,32.2,23.4,16.2,37.8
Ang Mo Kio,2020,2,11,88,18.4,28.4,53.6,26.2,28.9,24,17.6,36.4
Ang Mo Kio,2020,2,12,7.4,7.2,7.2,7.2,27.4,31.6,25,19.1,39.6
Ang Mo Kio,2020,2,13,0,0,0,0,28.1,32.4,25.7,19.8,40.7
Ang Mo Kio,2020,2,14,0,0,0,0,28,32.3,25.4,19.4,36.7
Ang Mo Kio,2020,2,15,0,0,0,0,28.4,34,24.9,16.6,35.3
Ang Mo Kio,2020,2,16,16,8.6,11.6,12,27.4,33.2,23.3,16.6,37.8
Ang Mo Kio,2020,2,17,0,0,0,0,28.1,32.9,25.1,19.8,44.6
Ang Mo Kio,2020,2,18,2.2,2,2,2,26.4,29.8,23.9,20.2,43.6
Ang Mo Kio,2020,2,19,0.8,0.8,0.8,0.8,27.7,31.6,25.8,21.2,48.2
Ang Mo Kio,2020,2,20,0,0,0,0,-,-,-,22,47.2
Ang Mo Kio,2020,2,21,10.6,6.6,6.6,6.6,-,-,-,20.9,58
Ang Mo Kio,2020,2,22,3.2,2,2,3,27.4,31.1,24.6,21.6,52.6
Ang Mo Kio,2020,2,23,0,0,0,0,27.6,31.1,25.5,22,50.8
Ang Mo Kio,2020,2,24,4.8,2.2,2.2,2.6,26.5,29.5,25.1,20.9,49.7
Ang Mo Kio,2020,2,25,0,0,0,0,27.7,31.9,25,21.2,40.7
Ang Mo Kio,2020,2,26,0,0,0,0,28,32.5,25.2,21.2,45.7
Ang Mo Kio,2020,2,27,0,0,0,0,28,32.3,25.3,21.6,46.4
Ang Mo Kio,2020,2,28,0,0,0,0,27.9,32.2,25.7,21.6,42.8
Ang Mo Kio,2020,2,29,0,0,0,0,27.8,32.2,24.8,21.2,45.4
Ang Mo Kio,2020,3,1,0,0,0,0,27.8,32.7,24.8,20.9,42.8
Ang Mo Kio,2020,3,2,0,0,0,0,28.1,32.9,24.9,20.9,41.8
Ang Mo Kio,2020,3,3,0,0,0,0,28.2,32.5,25.3,21.6,43.9
Ang Mo Kio,2020,3,4,0,0,0,0,28.4,33.1,25.9,20.9,40
Ang Mo Kio,2020,3,5,0,0,0,0,27.5,30.3,25.3,20.5,37.1
Ang Mo Kio,2020,3,6,0,0,0,0,27.8,31.6,25.5,16.9,36.7
Ang Mo Kio,2020,3,7,13,9,10,11.8,27.6,33.9,25.5,18.7,38.9
Ang Mo Kio,2020,3,8,3.4,2.2,3.2,3.2,27.8,32.8,25.5,19.4,35.6
Ang Mo Kio,2020,3,9,0,0,0,0,28.5,34.3,25.5,18.4,33.8
Ang Mo Kio,2020,3,10,0,0,0,0,29,33.6,26,18.7,38.9
Ang Mo Kio,2020,3,11,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,12,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,13,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,14,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,15,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,16,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2020,3,17,0,0,0,0,-,-,-,21.6,42.5
Ang Mo Kio,2020,3,18,0,0,0,0,28.5,33.1,25.7,20.9,41.8
Ang Mo Kio,2020,3,19,0,0,0,0,28.2,32.5,25.6,20.5,37.1
Ang Mo Kio,2020,3,20,0,0,0,0,27.9,32,25.8,20.9,37.4
Ang Mo Kio,2020,3,21,11.8,9.2,9.2,9.2,27.5,32,25.9,20.2,36.7
Ang Mo Kio,2020,3,22,1.2,0.8,0.8,1.2,27.6,33.2,24.9,18.7,38.5
Ang Mo Kio,2020,3,23,8,3.8,6.2,7.6,26.6,30.4,23.5,16.2,34.6
Ang Mo Kio,2020,3,24,0,0,0,0,28.1,33.3,24.9,19.8,48.6
Ang Mo Kio,2020,3,25,0,0,0,0,28.8,32.9,25.8,19.4,36.7
Ang Mo Kio,2020,3,26,0,0,0,0,29,33.4,26.1,20.9,40.3
Ang Mo Kio,2020,3,27,5,5,5,5,28.7,34.2,26.5,19.8,41.4
Ang Mo Kio,2020,3,28,0,0,0,0,29.1,34,26,19.4,36.7
Ang Mo Kio,2020,3,29,0,0,0,0,29,33.2,26.1,20.9,38.9
Ang Mo Kio,2020,3,30,0,0,0,0,29.1,35.2,25.9,19.1,36.7
Ang Mo Kio,2020,3,31,0,0,0,0,29.6,35.3,26.7,20.2,36.4
Ang Mo Kio,2020,4,1,0,0,0,0,29.5,35,26.5,19.9,37.8
Ang Mo Kio,2020,4,2,32.8,26.6,32.2,32.8,28.4,35.5,23.6,19.4,49.6
Ang Mo Kio,2020,4,3,10.4,7.4,8.4,10.4,28,32.7,24.4,18.5,40.7
Ang Mo Kio,2020,4,4,0,0,0,0,29.5,33.9,26.7,20.1,42.8
Ang Mo Kio,2020,4,5,0,0,0,0,28.8,34.1,26.9,19.2,45.4
Ang Mo Kio,2020,4,6,0,0,0,0,28,31.4,26.3,16.3,35
Ang Mo Kio,2020,4,7,45.6,21.6,28.4,39,27.6,32.4,23.3,17.1,37
Ang Mo Kio,2020,4,8,15.4,11.8,13.6,14.2,27.9,33.8,24.3,18.6,38.9
Ang Mo Kio,2020,4,9,0,0,0,0,28.8,34.1,25.6,18.9,38.9
Ang Mo Kio,2020,4,10,0,0,0,0,28.9,33.8,25.4,20.2,36.3
Ang Mo Kio,2020,4,11,0.6,0.6,0.6,0.6,28.7,33.2,26.3,20.6,44.6
Ang Mo Kio,2020,4,12,0,0,0,0,28.6,33.4,26.5,20.5,35
Ang Mo Kio,2020,4,13,41,29.2,38.8,41,28.3,33.4,24,18.9,48.5
Ang Mo Kio,2020,4,14,0,0,0,0,29.2,33.7,26.5,21,38.2
Ang Mo Kio,2020,4,15,0.2,0.2,0.2,0.2,29.2,33.5,26.2,20.7,43.5
Ang Mo Kio,2020,4,16,0,0,0,0,29.5,33.7,26.4,20.8,44.6
Ang Mo Kio,2020,4,17,0,0,0,0,29.5,33.6,27,19.8,37
Ang Mo Kio,2020,4,18,0,0,0,0,29.6,33.9,26.6,20.5,45.7
Ang Mo Kio,2020,4,19,0,0,0,0,30.3,35,27.4,20.6,38.9
Ang Mo Kio,2020,4,20,0,0,0,0,30.3,34.5,27,20.9,38.9
Ang Mo Kio,2020,4,21,22.8,21,21,21,28.9,34.3,23.9,18.8,37.8
Ang Mo Kio,2020,4,22,0.8,0.8,1,1,29.5,34.3,26.8,20,39.6
Ang Mo Kio,2020,4,23,14.8,13,13.6,13.8,28.2,32.2,25.6,17.4,35
Ang Mo Kio,2020,4,24,4.8,1.6,3,4.2,27.4,33.3,25.4,12.9,37.4
Ang Mo Kio,2020,4,25,1.8,0.8,1.4,1.6,27.4,31.4,25.9,14,35
Ang Mo Kio,2020,4,26,1.4,1.2,1.4,1.4,27.3,32.2,25.7,14.1,37
Ang Mo Kio,2020,4,27,1.8,1.6,1.8,1.8,27.3,30.3,25.3,14.8,40.4
Ang Mo Kio,2020,4,28,0,0,0,0,28.6,32.6,26.2,13.2,31.7
Ang Mo Kio,2020,4,29,2.2,1.8,2,2.2,29,33.3,26.4,13.7,35.6
Ang Mo Kio,2020,4,30,51.4,39.6,48.2,49.8,27.4,33.2,24.7,17.4,36.7
Ang Mo Kio,2020,5,1,6.4,1.8,3,4.2,26.5,31,24.9,12.4,33.9
Ang Mo Kio,2020,5,2,0.2,0.2,0.2,0.2,28.3,32.3,25.5,16.3,30.9
Ang Mo Kio,2020,5,3,10.4,8.6,10.2,10.2,28.9,33.3,25.5,15.1,34.6
Ang Mo Kio,2020,5,4,0.2,0.2,0.2,0.2,27.7,30.4,26.3,19.9,32.8
Ang Mo Kio,2020,5,5,0,0,0,0,28.5,34.8,25.9,17.3,39.3
Ang Mo Kio,2020,5,6,3,2.2,2.2,2.8,28.5,31.7,24,13.1,69.8
Ang Mo Kio,2020,5,7,0,0,0,0,30.1,35.2,27.3,14.4,40.4
Ang Mo Kio,2020,5,8,44.2,16,27,42.4,29.3,33.2,24,13.7,42.8
Ang Mo Kio,2020,5,9,0,0,0,0,30.7,34.6,28.3,13.7,42.4
Ang Mo Kio,2020,5,10,10.2,10,10,10,29.3,31.9,24.8,18.6,38.5
Ang Mo Kio,2020,5,11,5.8,2.8,3.8,5.6,29,31.4,25.3,17.6,36.7
Ang Mo Kio,2020,5,12,0,0,0,0,29.9,33,28.3,18.7,38.5
Ang Mo Kio,2020,5,13,0.8,0.6,0.6,0.8,28.1,31,25.1,16.4,48.2
Ang Mo Kio,2020,5,14,0.2,0.2,0.2,0.2,29.1,33.6,26.1,17.8,41.9
Ang Mo Kio,2020,5,15,1.4,1.4,1.4,1.4,29.9,33.8,27.1,16.6,36.3
Ang Mo Kio,2020,5,16,3.2,3.2,3.2,3.2,30.1,34.4,28.3,17.7,38.5
Ang Mo Kio,2020,5,17,33.2,16.6,17,17,28.7,32.3,24.8,14.9,49.6
Ang Mo Kio,2020,5,18,0.2,0.6,2.2,5,29.5,33.4,25.7,12.1,33.5
Ang Mo Kio,2020,5,19,0.6,0.6,0.6,0.6,29.9,33.4,28.5,17.1,40
Ang Mo Kio,2020,5,20,2,1.4,1.4,1.4,28.6,32.1,25.5,16,39.6
Ang Mo Kio,2020,5,21,0.6,0.6,0.6,0.6,29.3,35.2,26.7,13.9,41.5
Ang Mo Kio,2020,5,22,8,6.4,7.2,7.8,28.1,32.5,25,16.3,36.3
Ang Mo Kio,2020,5,23,0.8,0.4,0.4,0.6,27.7,30.5,25.5,13.9,37
Ang Mo Kio,2020,5,24,0,0,0,0,29.2,33.3,26.5,16.6,31.3
Ang Mo Kio,2020,5,25,0,0,0,0,29.8,34.7,26.9,15.5,37.4
Ang Mo Kio,2020,5,26,7,5.2,6.2,6.4,29.2,33.4,25.4,12.6,47.6
Ang Mo Kio,2020,5,27,4.4,1.2,2,2.4,27.9,31,25.4,16,35.6
Ang Mo Kio,2020,5,28,17.4,15.6,17.2,17.2,28.9,34.2,23.9,17.1,38.5
Ang Mo Kio,2020,5,29,42.2,38.4,42,42,28.3,33.7,23.9,13.1,33.9
Ang Mo Kio,2020,5,30,0,0,0,0,28.3,33,26.2,-,36.3
Ang Mo Kio,2020,5,31,0,0,0,0,28.7,34,26.2,14.6,37
Ang Mo Kio,2020,6,1,23.8,13.4,-,-,26.7,29.7,23.5,15.4,37.4
Ang Mo Kio,2020,6,2,0,0,-,-,28.9,34.4,25.1,12.9,31.3
Ang Mo Kio,2020,6,3,5.2,5.2,5.2,5.2,28.8,32.1,27,16.1,36.7
Ang Mo Kio,2020,6,4,6.2,3.6,3.6,3.6,28.5,33.3,25.3,14,38.5
Ang Mo Kio,2020,6,5,1.6,-,-,-,28.1,30.8,25.6,13.1,40
Ang Mo Kio,2020,6,6,3,-,-,-,27.4,29.1,24.5,12.5,35.2
Ang Mo Kio,2020,6,7,0,0,0,0,29.5,33.5,26.2,14,32.8
Ang Mo Kio,2020,6,8,0,0,0,0,29.6,34.3,27.9,17.9,33.9
Ang Mo Kio,2020,6,9,0,0,0,0,30.3,34.1,27.4,15.4,37.4
Ang Mo Kio,2020,6,10,13.4,8.6,8.8,13.4,29.3,33.5,24.5,16.6,38.5
Ang Mo Kio,2020,6,11,0.4,0.2,0.2,0.2,28.8,33.5,25.9,14.5,35.2
Ang Mo Kio,2020,6,12,22,12.4,13.6,13.8,28.4,31.6,24.7,14.9,41.9
Ang Mo Kio,2020,6,13,8,1.6,2.6,4,25.9,27.5,24.2,11.5,39.3
Ang Mo Kio,2020,6,14,15.4,10.2,14.2,15.2,27.8,33.2,25,11,35.9
Ang Mo Kio,2020,6,15,3.8,3.4,3.4,3.4,29.7,32.9,27.5,15.2,35.9
Ang Mo Kio,2020,6,16,1.2,0.8,1,1,28.3,31.1,26.8,16.7,38.5
Ang Mo Kio,2020,6,17,35,13.2,21,29.4,26.8,29.6,24.5,13.4,42.4
Ang Mo Kio,2020,6,18,0.2,0.2,0.2,0.2,27.9,31.4,25.4,11.3,37
Ang Mo Kio,2020,6,19,2,1,1.6,2,28.2,32,25.4,12.4,40.7
Ang Mo Kio,2020,6,20,16.8,6.2,6.8,7.4,26.5,28.8,24.1,10.7,63
Ang Mo Kio,2020,6,21,0.2,0.2,0.2,0.2,26.6,28,24.8,12,37
Ang Mo Kio,2020,6,22,2,1,1,1,26.9,29.1,24.9,11.2,48.9
Ang Mo Kio,2020,6,23,44.6,26,35.6,38.4,26.3,28.6,23.2,13.1,42.4
Ang Mo Kio,2020,6,24,33,18.6,24.8,30.6,26.6,27.4,23.9,14.9,68.7
Ang Mo Kio,2020,6,25,0,0,0,0,28.2,31.4,25.3,12.9,33.9
Ang Mo Kio,2020,6,26,0,0,0,0,28.9,31.9,27,14.6,35.9
Ang Mo Kio,2020,6,27,4.6,4.6,4.6,4.6,28.9,30.9,24.9,15.8,37.4
Ang Mo Kio,2020,6,28,0.8,0.8,0.8,0.8,29.1,31.3,26.1,13.3,41.5
Ang Mo Kio,2020,6,29,0.4,0.4,0.4,0.4,29.6,33,27.8,14,37
Ang Mo Kio,2020,6,30,1.4,1.4,1.4,1.4,29.4,32.6,27.7,15.7,37.8
Ang Mo Kio,2020,7,1,1.2,1.2,1.2,1.2,29,31.9,26.8,13.9,35.2
Ang Mo Kio,2020,7,2,0,0,0,0,29.2,31.9,27.7,13.3,35.9
Ang Mo Kio,2020,7,3,0,0,0,0,29.7,32.5,28.2,13.9,37.8
Ang Mo Kio,2020,7,4,19,18.8,19,19,28.9,33,24.2,16.9,37.8
Ang Mo Kio,2020,7,5,0.2,0.2,0.2,0.2,28,32.6,25.8,15.6,41.9
Ang Mo Kio,2020,7,6,16.8,10.4,16.8,16.8,28.9,32.6,24.5,16.1,39.3
Ang Mo Kio,2020,7,7,1.4,1.4,1.4,16.8,27.7,31.8,25.9,12.5,32.8
Ang Mo Kio,2020,7,8,4.2,2.4,3,3,27.2,30.3,25.6,10.3,38.2
Ang Mo Kio,2020,7,9,2.4,0.8,1,1,25.8,27.4,24.3,12.9,41.9
Ang Mo Kio,2020,7,10,0.2,0.2,0.2,0.2,27.6,30.7,24.7,14.5,33.2
